timestamp,t_rel,client_id,ground_truth_class,text_len,max_new_tokens,status_code,latency_ms,model_ms,error
2026-09-08T19:21:30.013240+00:00,44.733,atk-005,attack,36,16,200,25296.98,390.36,
2026-09-08T19:21:30.318786+00:00,45.039,atk-006,attack,35,16,200,25551.22,336.3,
2026-09-08T19:21:30.384265+00:00,45.104,atk-007,attack,35,16,200,25565.5,371.06,
2026-09-08T19:21:30.649218+00:00,45.369,atk-008,attack,35,16,200,25779.9,330.24,
2026-09-08T19:21:30.734021+00:00,45.454,atk-009,attack,58,16,200,25813.97,348.83,
2026-09-08T19:21:31.010838+00:00,45.731,atk-010,attack,38,16,200,26039.71,361.56,
2026-09-08T19:21:31.097151+00:00,45.817,atk-011,attack,58,16,200,26075.33,363.02,
2026-09-08T19:21:31.356079+00:00,46.076,atk-000,attack,58,16,200,26283.5,344.61,
2026-09-08T19:21:31.464356+00:00,46.184,atk-001,attack,58,16,200,26340.74,367.09,
2026-09-08T19:21:31.724991+00:00,46.445,atk-002,attack,38,16,200,26550.34,369.55,
2026-09-08T19:21:31.784445+00:00,46.504,atk-003,attack,38,16,200,26559.26,320.37,
2026-09-08T19:21:32.113119+00:00,46.833,legit-003,legitimate,35,16,200,26861.16,387.84,
2026-09-08T19:21:32.114324+00:00,46.834,atk-004,attack,58,16,200,26838.58,327.74,
